布魯塞爾, 0.169094984875
恐襲, 0.122160073187
倫比, 0.122160073187
比利時, 0.120367203629
我們, 0.0951099193691
爆炸, 0.0931802363091
移民, 0.0925797216903
難民, 0.0805164403004
歐洲, 0.0789452580229
巴黎, 0.0588872183251
發生, 0.0532679103338
極端, 0.0507744207906
歐盟, 0.0478480579314
來自, 0.0450085532373
或許, 0.0437651826368
一名, 0.0423351714318
份子, 0.0419096847603
出門, 0.0407200243956
默哀, 0.0407200243956
主犯, 0.0407200243956
Fredrika, 0.0407200243956
出沒, 0.0406422918209
這裡, 0.0401731916394
開放, 0.0377914519925
現在, 0.0375826271393
多元, 0.0367160820753
克區, 0.036435039717
因為, 0.0360887780785
這場, 0.035647344593
比利時人, 0.0338550358373
表示, 0.0334591985521
不想, 0.0325164488791
問題, 0.0321011940202
驚訝, 0.0317797713164
男士, 0.0317797713164
兩公里, 0.0315667063178
奇怪, 0.0308300287552
時候, 0.0307071889718
這樣, 0.0304456687321
害怕, 0.0303686240385
顯然, 0.029491441797
會場, 0.0292783767984
悼念, 0.0292783767984
立刻, 0.0290782329969
看似, 0.0289825346543
為什麼, 0.0288895324015
安全, 0.0285825347053
地鐵站, 0.0284601799915
會員國, 0.0283806252588
人們, 0.0281990894393
這位, 0.0276755399148
土耳其, 0.0275507997807
歐洲人, 0.027094861214
願意, 0.0269900472789
不是, 0.026828170029
大批, 0.0265107489594
歧視, 0.0258280458139
聯合, 0.0257714859243
炸彈, 0.0257562742558
全市, 0.0255498719469
事情, 0.0254838425129
需要, 0.0250462202195
感受, 0.0250267040406
逮捕, 0.0249702691339
警方, 0.0248332635138
中央, 0.0247150779987
之間, 0.0242473524316
消息, 0.0242001879644
行人, 0.0241781051954
彼此, 0.0241561691569
知道, 0.0239444708988
摩洛哥, 0.0237071451562
朋友, 0.0235579056609
現實, 0.0234857418773
這些, 0.0234449992898
附近, 0.0231538310819
一片, 0.0231147910833
各自, 0.02241338824
伊拉克, 0.022336905399
族群, 0.0219007985965
後裔, 0.0218460483923
一個, 0.0216645014812
警察, 0.0214379540187
正在, 0.0211974123578
民眾, 0.0211707524957
政府, 0.0211560878897
架構, 0.0210320922561
交易所, 0.0209815602239
精神, 0.0205219729373
地鐵, 0.0204287686984
可想而知, 0.0203600121978
相碰, 0.0203600121978
那些人, 0.0203600121978
小康, 0.0203600121978
Region, 0.0203600121978
加諸, 0.0203600121978
響起, 0.0203600121978
九度, 0.0203600121978
面色, 0.0203600121978
根深蒂固, 0.0203600121978
心頭, 0.0203600121978
Central, 0.0203600121978
發言者, 0.0203600121978
此刻, 0.0203600121978
餘波, 0.0203600121978
橫額, 0.0203600121978
平均收入, 0.0203600121978
非常時期, 0.0203600121978
微雨, 0.0203600121978
死寂, 0.0203600121978
統一體, 0.0203600121978
Bianchi, 0.0203600121978
告假, 0.0203600121978
那日, 0.0203600121978
安好, 0.0203600121978
哪一區, 0.0203600121978
振作起來, 0.0203600121978
藏著, 0.0203600121978
冷峻, 0.0203600121978
伊拉克人, 0.0203600121978
幾秒, 0.0203600121978
還小, 0.0203600121978
邁出, 0.0203600121978
潛移默化, 0.0203600121978
凝重, 0.0203600121978
漸劇, 0.0203600121978
必會, 0.0203600121978
好幾日, 0.0203600121978
收緊, 0.0203600121978
警鈴, 0.0203600121978
Community, 0.0203600121978
天飄著, 0.0203600121978
示弱, 0.0203600121978
Schuman, 0.0203600121978
難以想像, 0.0203600121978
刻意經營, 0.0203600121978
真切, 0.0203600121978
搖頭, 0.0203600121978
Anderlecht, 0.0203600121978
上週, 0.0203600121978
不久前, 0.0203600121978
這兩區, 0.0203600121978
如常, 0.0203600121978
難道, 0.0203600121978
去年底, 0.0203600121978
繼莫, 0.0203600121978
正軌, 0.0203600121978
夠多, 0.0203600121978
不僅如此, 0.0203600121978
Molenbeek, 0.0203600121978
搬家, 0.0203600121978
眼神, 0.0203600121978
氣憤, 0.0203600121978
無業, 0.0203600121978
隱隱, 0.0203600121978
怎麼辦, 0.0203600121978
二選, 0.0203600121978
就讓, 0.0203600121978
主嫌, 0.0203600121978
人體炸彈, 0.0203600121978
唏聲, 0.0203600121978
這麼久, 0.0203600121978
摘掉, 0.0203600121978
Christopher, 0.0203600121978
回憶起, 0.0203600121978
人比, 0.0203600121978
輕輕地, 0.0203600121978
擁著, 0.0203600121978
做錯, 0.0203600121978
Hasselt, 0.0203600121978
Geoffrey, 0.0203600121978
擦身而過, 0.0203600121978
親歷者, 0.0203600121978
毫無疑問, 0.0203600121978
冷清, 0.0203600121978
更應, 0.0203600121978
Valentin, 0.0203600121978
Furlong, 0.0203600121978
呼嘯而過, 0.0203600121978
過你, 0.0203600121978
蠻荒, 0.0203600121978
過班, 0.0203600121978
所幸, 0.0203600121978
搖了, 0.0203600121978
敞開大門, 0.0203600121978
劉筱沁, 0.0203600121978
幾日, 0.0203600121978
這不, 0.0203600121978
Government, 0.0203600121978
落淚, 0.0203600121978
選擇, 0.0200738737937
反對, 0.0200422815751
並不, 0.0196569325324
運作, 0.0195904599179
機場, 0.019525299349
此外, 0.0193371962311
如果, 0.0191114580436
大廈, 0.0190643622142
價值, 0.0187736009404
交通, 0.018405278265
一樣, 0.0183370502228
波蘭, 0.0182738821189
能夠, 0.0177728710854
會議, 0.0177226592939
至今, 0.0176793418373
合作, 0.0176609498028
國家, 0.0176231430573
三個, 0.0174564933141
著以, 0.0174023891993
極右翼, 0.0174023891993
拉起, 0.0174023891993
相去甚遠, 0.0174023891993
是不是, 0.0174023891993
申根, 0.0174023891993
偶有, 0.0174023891993
瑞典人, 0.017147935628
不然, 0.017147935628
圖景, 0.017147935628
爆滿, 0.017147935628
回頭, 0.017147935628
廣場, 0.0170718017748
主席, 0.0170437915966
撼動, 0.0169275179186
即便, 0.0169275179186
縮影, 0.0169275179186
圖為, 0.0169275179186
貧富, 0.0169275179186
彷彿, 0.0169275179186
安檢, 0.0169275179186
一輩子, 0.0169275179186
平級, 0.0167330957202
落網, 0.0167330957202
打電話, 0.0167330957202
哀傷, 0.0167330957202
太過, 0.0165591791373
陌生, 0.0165591791373
這群, 0.0165591791373
反過來, 0.0165591791373
遊蕩, 0.0164018524511
鴻溝, 0.0164018524511
我家, 0.0162582244396
停頓, 0.0162582244396
總部, 0.0162062326326
走過, 0.0161260994768
土生土長, 0.0161260994768
大聲, 0.0161260994768
耳機, 0.0161260994768
共存, 0.0161260994768
街道, 0.0160750865384
哀悼, 0.0160037708682
分擔, 0.0160037708682
冷靜, 0.0160037708682
一口氣, 0.0160037708682
仍會, 0.0160037708682
碰到, 0.0160037708682
區域, 0.0159434964683
都不是, 0.0158898856582
水滴, 0.0158898856582
五公里, 0.0158898856582
低迷, 0.0158898856582
但當, 0.0158898856582
堅決, 0.0158898856582
失業率, 0.0158898856582
似的, 0.0157833531589
那種, 0.0157833531589
頭號, 0.0157833531589
意識到, 0.0157833531589
這種, 0.0157821629402
警力, 0.0156832812582
短短, 0.0156832812582
極低, 0.0156832812582
等候, 0.0156832812582
騷動, 0.0156832812582
發生爆炸, 0.0155889309605
土耳其人, 0.0155889309605
國土面積, 0.0155889309605
疑犯, 0.0155889309605
幾近, 0.0154996832351
掛在, 0.0154996832351
無奈, 0.0154996832351
兩日, 0.0154996832351
追捕, 0.0154996832351
恐怖組織, 0.0154150143776
嚴密, 0.0154150143776
隔日, 0.0154150143776
走上, 0.0154150143776
整座, 0.0153344773891
另一名, 0.0153344773891
隔絕, 0.0152576876914
幾分鐘, 0.0152576876914
不知道, 0.0151843120193
勇氣, 0.0150466755962
逃跑, 0.0150466755962
另一端, 0.0150466755962
關門, 0.0150466755962
不時, 0.0150466755962
所有, 0.0149973897683
來此, 0.0149819347171
深深, 0.0149819347171
猜測, 0.0149819347171
嫌疑人, 0.0149819347171
擁有, 0.0149675129883
一位, 0.0149419261291
翌日, 0.0148596061085
方式, 0.0148207616441
攝氏, 0.0148016815398
實在, 0.0148016815398
詢問, 0.0148016815398
寫有, 0.0148016815398
就算, 0.0147457208985
局限, 0.0147457208985
心態, 0.0147457208985
氛圍, 0.0146391883992
心情, 0.0146391883992
一週, 0.0146391883992
避開, 0.0146391883992
擔心, 0.0146391883992
族裔, 0.0146391883992
上班, 0.0145883942123
表情, 0.0145391164984
天平, 0.0145391164984
兩倍, 0.0144912673272
不錯, 0.0144912673272
國界, 0.0144912673272
恐怖襲擊, 0.0144447662007
搬到, 0.0144447662007
地方, 0.0144045875831
一步, 0.0143555184753
不夠, 0.0143555184753
不只, 0.0143555184753
小區, 0.014312641238
以求, 0.0142708496179
造就, 0.0142708496179
心中, 0.0142708496179
最高級, 0.0142300899957
互不, 0.0141903126294
這個, 0.0141894570298
耳朵, 0.0141514712885
意願, 0.0141135229316
瞬間, 0.0141135229316
覺得, 0.0141135229316
暫停, 0.0140764274194
反擊, 0.0140764274194
中產階級, 0.0140764274194
刻意, 0.0140401472595
聽到, 0.0140401472595
女生, 0.014004647379
房子, 0.014004647379
三者, 0.0139698949201
強力, 0.0139358590581
傷亡, 0.0139025108365
疏散, 0.0138698230194
仍未, 0.0138698230194
堪稱, 0.0138063274672
陰暗, 0.0138063274672
街上, 0.0138063274672
封鎖, 0.0137754727217
接納, 0.0137754727217
恐懼, 0.0137451841503
活動, 0.0137351648649
足以, 0.0136862249963
威力, 0.0136862249963
地說, 0.01365751678
氣溫, 0.0136292993267
確實, 0.0136015561388
世界, 0.0135779490959
其他, 0.0135164039538
舉行, 0.013503363667
這就, 0.013469431176
踏足, 0.0134442294526
收到, 0.0134442294526
備受, 0.0133949517387
警戒, 0.0133708537804
全數, 0.0133471025674
出入, 0.0133236882625
許多人, 0.013300601441
警告, 0.013300601441
安置, 0.0132113537156
月臺, 0.0131684764783
大國, 0.0131684764783
不大, 0.0131266848581
尊重, 0.013085925236
不要, 0.0130659167386
還要, 0.0130659167386
進出, 0.0130461478697
網路上, 0.0130266129574
照顧, 0.0130266129574
數最多, 0.0130266129574
集會, 0.0129693581719
步行, 0.0129322626597
清楚, 0.012914022907
看起來, 0.012914022907
嬰兒, 0.0128959824998
絕大部分, 0.0128959824998
車站, 0.0128899059899
對此, 0.0128604826192
回應, 0.0128604826192
堅持, 0.0128430149343
案例, 0.0127749359735
打破, 0.0126778090884
文化圈, 0.0126621627075
意味著, 0.0126621627075
外國人, 0.0126466632431
十九, 0.0126010193906
質疑, 0.0125860810006
家人, 0.012556603774
予以, 0.0125420602365
面上, 0.0125420602365
依賴, 0.0125133520203
無論, 0.0124436927044
路上, 0.0124301067773
旁邊, 0.0124301067773
抵達, 0.0124301067773
那裡, 0.0124166317569
遇到, 0.0124032658473
不到, 0.0123900072955
一件, 0.0123900072955
根本, 0.0123380130497
大幅, 0.0123252664163
薩拉, 0.0123000646928
此時, 0.0123000646928
人群, 0.012275241957
大家, 0.012250786979
絕對, 0.0121911891401
追求, 0.0121795235027
更是, 0.0121564366813
中央政府, 0.012145013239
孩子, 0.0120890525977
情報, 0.0120890525977
襲擊, 0.0120456111215
回到, 0.0120456111215
效率, 0.012003283653
危機, 0.0119722354494
如此, 0.0119518564149
最好, 0.0119317259115
責任, 0.0119317259115
上述, 0.0119217519789
西邊, 0.0119217519789
聚集, 0.0118631417691
從此, 0.0118251934122
自從, 0.0118251934122
從中, 0.0118158410879
最低, 0.011806541453
市內, 0.0116644597468
訊息, 0.0116559729372
開展, 0.0116475295386
商店, 0.0116391291092
留下, 0.0116307712137
單位, 0.0116109356386
社群, 0.0116059484779
找到, 0.0115573955416
台灣, 0.0115542023172
即使, 0.0115494404379
緩慢, 0.0115415234883
高達, 0.0115336443286
身上, 0.0115336443286
探討, 0.0115258025998
地上, 0.0114948029878
議題, 0.0114719294464
更加, 0.0114124390143
在一起, 0.0114051512284
威脅, 0.0113978954768
習慣, 0.0113834789587
乘客, 0.0112724669972
真正, 0.0112657705141
一半, 0.0112326896309
機會, 0.0111747650621
收入, 0.0111434419055
再次, 0.0111249294031
只能, 0.0111066222193
才能, 0.0110885158495
建議, 0.0110411812564
分成, 0.0110065503185
總共, 0.0109951662677
跨越, 0.0109782360596
接觸, 0.0109559292225
儘管, 0.0109503992983
區分, 0.0109393947187
聲音, 0.0109339198187
發出, 0.0109230241962
那些, 0.0108960956899
恢復, 0.0108854460993
對方, 0.0108591188933
擴展, 0.0107925708091
文明, 0.0107480219961
首先, 0.0107189770094
如何, 0.0107094078184
